bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
0,0,14,4,1,1,0,0,256,5285,83,509,1,1,0,0,2,0,0,0,38,37,6,5,29,17,37,38,5,5,25,17,1,1,0,0,1,1,50,13,33,1,1,1,0,2,0,8,4,1,1,18,1
2,0,14,5,3,1,0,0,48,3164,1346,2727,0,0,2,1,3,2,1,0,78,48,3,6,34,34,78,57,3,6,28,28,0,0,1,0,4,0,76,1,4,0,0,6,0,0,0,6,3,1,0,38,35
6,1,33,2,13,0,0,0,395,7962,564,1927,4,3,2,0,1,0,2,0,24,36,8,5,31,35,30,37,5,4,25,18,2,0,4,0,2,0,67,9,56,1,0,21,6,0,0,8,2,1,0,25,7
1,1,8,1,3,1,0,0,213,8156,839,2241,4,2,2,0,1,0,1,0,28,27,5,5,33,55,29,30,5,5,19,34,0,0,1,1,0,0,57,10,30,1,0,14,4,0,0,5,1,0,0,8,3
7,1,18,5,4,2,0,0,241,3332,940,930,1,0,2,1,0,0,0,0,56,45,3,4,34,24,57,46,2,4,36,21,3,1,2,1,3,2,55,12,45,1,0,36,9,1,0,6,1,0,0,19,4
11,5,23,5,39,7,0,0,103,8424,353,1609,4,3,0,0,2,2,1,0,57,52,4,4,42,29,60,48,4,4,39,28,9,2,12,0,9,2,83,8,37,4,1,33,3,0,0,11,2,4,0,88,11
10,1,42,9,36,6,0,0,49,7214,590,845,2,1,2,0,2,1,2,0,39,41,4,5,39,28,46,41,4,5,30,25,5,3,19,4,9,3,55,8,35,3,0,55,15,1,0,13,4,1,0,90,21
11,6,34,11,35,9,0,0,285,8028,391,1227,3,1,0,0,2,0,1,0,29,42,8,6,42,68,13,36,8,5,39,37,8,0,12,6,6,2,78,7,50,5,2,36,14,0,0,11,4,3,0,78,8
5,3,45,19,14,6,0,0,23,8576,251,2155,3,0,1,1,2,1,2,1,58,47,3,3,36,30,58,51,3,3,32,25,1,1,9,3,10,3,56,4,48,1,1,22,6,0,0,9,3,1,0,67,21
4,0,26,7,5,0,1,1,301,3441,208,1498,1,0,0,0,2,0,0,0,55,54,2,3,36,0,54,54,2,4,32,0,1,0,1,0,3,0,57,9,33,1,1,25,3,0,0,8,5,0,0,55,0
7,2,18,2,3,0,0,0,425,1487,1119,4617,0,0,2,0,0,0,0,0,48,45,3,4,34,36,49,49,3,3,27,30,0,0,0,0,2,0,55,20,65,0,0,28,2,0,0,3,0,0,0,6,5
3,1,9,0,3,2,0,0,576,2319,403,4459,0,0,1,0,1,0,1,1,9,11,5,8,38,39,7,10,5,6,41,42,2,2,2,1,0,0,61,17,77,1,1,40,29,0,0,2,0,0,0,10,9
3,0,13,0,3,2,0,0,682,2322,218,4293,0,0,1,0,1,0,1,1,7,10,8,8,38,45,7,9,6,6,41,45,2,2,2,1,0,0,78,21,75,1,1,41,33,0,0,4,0,0,0,10,2
4,0,19,7,8,5,0,0,64,5905,438,445,1,1,2,0,1,0,1,0,48,53,4,4,35,27,56,54,5,4,35,27,1,1,1,0,2,0,52,6,32,2,1,74,25,2,1,7,0,1,1,54,2
1,0,8,6,2,0,0,0,45,4918,360,472,1,1,1,0,0,0,0,0,46,47,3,4,23,20,44,47,3,4,26,18,2,0,0,0,2,1,41,9,31,3,2,7,0,1,1,4,2,0,0,10,5
4,1,13,7,3,1,0,0,75,1977,548,3605,1,1,0,0,0,0,0,0,50,45,4,4,32,0,50,48,3,4,26,0,0,0,3,1,0,0,57,8,60,4,0,12,1,0,0,5,3,0,0,9,0
1,1,3,0,0,0,0,0,646,5291,2326,1753,0,0,0,0,0,0,0,0,41,44,3,3,42,25,43,45,3,3,40,25,0,0,0,0,0,0,44,7,23,0,0,1,1,0,0,1,0,0,0,13,1
5,1,62,14,14,0,0,0,141,9296,975,2676,3,0,3,0,2,0,0,0,89,54,2,4,39,43,86,29,2,4,35,40,3,0,8,2,13,4,54,10,56,1,0,18,9,0,0,14,3,1,0,89,30
2,1,20,6,8,2,1,0,197,5327,653,630,0,0,2,0,1,0,2,0,45,50,1,3,42,31,56,56,2,2,32,25,1,0,1,0,1,0,53,8,26,1,0,41,10,1,0,6,0,0,0,41,5
1,0,20,7,9,8,0,0,352,6448,155,415,3,2,2,2,1,0,0,0,48,42,5,5,37,45,48,45,7,5,31,33,3,1,6,2,11,3,79,5,29,1,1,22,10,2,1,5,2,0,0,58,19
4,1,18,2,3,0,1,0,312,2412,1182,3294,1,0,1,0,3,1,0,0,36,41,4,4,32,48,29,52,3,3,26,44,2,0,2,1,7,1,52,10,36,0,0,19,2,0,0,6,0,1,0,51,3
6,1,20,3,5,1,0,0,404,1318,117,3482,1,1,0,0,0,0,0,0,47,46,3,3,26,0,51,50,3,4,20,0,1,0,3,0,0,0,51,16,58,2,2,28,8,0,0,3,0,0,0,6,0
10,2,16,3,2,0,0,0,355,3433,416,533,0,0,4,0,1,0,0,0,52,55,2,2,37,17,52,57,2,3,33,23,1,1,4,0,5,1,51,10,47,1,1,35,8,2,0,5,1,0,0,32,3
3,3,21,7,2,0,0,0,143,2166,76,2072,3,2,1,1,1,0,0,0,22,36,5,4,26,0,16,37,6,3,20,0,0,0,7,5,0,0,61,11,51,4,3,24,11,0,0,7,4,0,0,7,0
3,2,17,2,10,2,0,0,378,5150,652,762,5,1,4,1,3,1,2,0,54,42,4,4,35,20,57,52,3,4,33,20,2,0,4,1,5,0,62,5,42,2,0,67,21,1,0,1,0,1,0,40,2
5,2,19,5,3,1,0,0,336,432,1476,3919,0,0,1,0,1,0,2,1,47,44,4,4,25,0,46,43,5,4,24,0,1,0,0,0,3,0,57,12,52,0,0,50,7,0,0,8,3,0,0,4,0
1,0,9,7,0,0,0,0,69,4592,1841,2811,1,0,0,0,0,0,0,0,52,47,4,3,47,47,57,47,4,3,47,47,0,0,0,0,1,0,40,5,26,0,0,3,1,0,0,4,3,0,0,10,2
2,2,13,5,3,0,0,0,107,2193,767,3708,1,0,0,0,0,0,0,0,42,43,3,4,33,0,47,47,4,4,28,0,0,0,2,1,0,0,44,8,66,3,0,10,1,0,0,5,3,0,0,10,0
4,1,20,5,8,0,1,0,297,6031,679,709,1,0,2,1,1,0,2,0,54,53,3,3,32,32,56,56,3,3,31,30,0,0,1,0,1,1,65,7,66,1,0,55,10,1,0,9,5,0,0,49,9
0,0,6,1,0,0,0,0,349,5776,572,1367,1,1,0,0,0,0,0,0,37,41,4,4,33,0,39,37,4,4,28,0,2,1,0,0,1,0,41,5,22,2,0,4,3,0,0,4,1,0,0,9,0
5,2,13,1,9,2,0,0,216,4802,369,1110,2,2,2,2,4,0,3,0,53,44,2,4,32,30,53,51,2,3,29,30,2,1,5,2,4,2,58,8,41,3,1,52,17,0,0,4,0,0,0,32,2
4,0,7,6,2,1,0,0,110,4561,600,115,1,1,1,0,0,0,0,0,58,43,2,4,27,0,67,44,2,4,29,0,2,1,1,0,4,2,45,7,39,3,0,18,1,1,1,3,2,0,0,12,0
6,0,19,3,0,0,0,0,279,2725,641,2293,2,0,1,0,1,1,0,0,39,39,7,4,27,32,40,44,8,3,23,32,0,0,6,0,1,0,50,4,35,3,0,27,9,0,0,7,3,0,0,8,1
3,1,8,1,2,1,2,0,164,2283,337,2636,1,1,0,0,0,0,0,0,32,33,10,6,35,37,42,34,12,5,33,34,2,1,1,1,7,1,59,5,38,2,2,17,3,0,0,0,0,1,0,24,10
8,5,14,7,2,1,0,0,368,4210,595,429,1,0,2,1,0,0,0,0,55,51,2,3,40,45,57,57,2,4,40,44,2,0,3,1,5,4,70,12,53,1,0,31,13,2,1,6,4,0,0,11,8
1,1,4,2,0,0,0,0,325,8052,3152,3327,0,0,0,0,0,0,0,0,36,36,2,2,39,0,27,29,2,2,32,0,0,0,0,0,0,0,36,5,7,0,0,2,0,0,0,0,0,0,0,4,0
3,0,10,1,2,1,2,0,452,1964,108,2763,1,0,1,0,0,0,2,0,61,47,2,3,37,0,53,53,1,3,34,0,1,1,1,1,6,1,67,10,41,2,2,15,2,0,0,1,0,0,0,10,0
8,2,13,1,25,14,0,0,423,8803,606,2013,3,3,0,0,2,2,0,0,55,44,3,5,41,22,57,46,3,4,40,20,8,4,4,0,9,3,103,3,18,1,0,12,1,0,0,3,1,3,2,83,3
3,1,14,3,3,1,0,0,347,2118,525,4642,0,0,1,0,0,0,2,1,14,15,7,7,39,37,14,14,6,6,42,41,2,2,1,1,0,0,73,17,72,1,0,37,25,0,0,4,0,0,0,9,4
10,2,14,3,0,0,0,0,479,3767,324,481,0,0,3,1,1,0,0,0,60,58,3,3,38,33,59,60,4,3,33,31,1,0,5,0,5,0,47,4,49,1,1,43,8,2,1,4,0,0,0,32,4
0,0,2,0,1,0,0,0,791,7323,2313,2702,0,0,0,0,0,0,0,0,45,40,1,2,34,0,45,40,1,2,31,0,0,0,0,0,0,0,31,2,4,0,0,2,0,0,0,2,0,0,0,12,0
5,2,22,7,5,1,0,0,413,1205,149,3469,1,1,1,0,0,0,0,0,49,45,2,4,26,0,51,49,3,4,20,0,1,0,3,0,0,0,48,16,63,2,2,31,11,0,0,3,0,0,0,6,0
4,0,15,2,1,1,0,0,356,2299,1524,5489,0,0,2,0,0,0,2,0,36,37,4,5,36,0,39,39,3,5,30,0,0,0,0,0,2,1,54,7,47,0,0,17,8,0,0,5,2,0,0,5,0
1,0,22,6,5,0,1,0,271,6348,1675,1622,1,0,0,0,1,1,1,0,41,45,3,4,30,0,49,52,2,3,28,0,2,0,1,0,1,1,53,14,39,0,0,23,10,0,0,6,0,0,0,10,0
3,1,14,5,1,0,0,0,376,3872,1314,2661,1,0,0,0,0,0,0,0,56,45,4,4,51,34,60,46,4,4,55,34,0,0,1,0,2,0,55,7,50,0,0,7,4,0,0,6,2,0,0,4,1
0,0,0,0,1,0,0,0,1428,5961,3029,3951,0,0,0,0,0,0,0,0,58,55,1,2,66,0,63,63,1,1,67,0,0,0,0,0,0,0,39,6,10,0,0,2,0,0,0,0,0,0,0,3,0
5,1,18,2,3,0,1,0,172,3856,1102,1355,3,0,0,0,2,0,0,0,40,47,4,3,38,0,36,50,4,3,36,0,1,0,3,0,0,0,44,7,48,0,0,29,10,0,0,7,2,0,0,8,0
2,1,16,6,8,2,0,0,400,5234,863,603,5,3,3,0,4,0,4,2,44,47,3,4,37,47,51,52,3,4,28,37,0,0,4,2,5,2,42,8,54,1,0,32,5,1,0,4,1,0,0,45,22
9,3,34,12,33,8,0,0,123,9475,770,2663,6,3,1,1,2,0,0,0,53,57,5,3,42,43,53,57,5,3,40,47,9,1,4,2,18,8,39,1,41,1,0,22,6,0,0,13,6,5,3,94,61
0,0,10,2,1,1,0,0,424,4933,1227,1210,0,0,1,0,1,0,1,1,44,47,2,3,37,30,35,39,2,2,32,30,0,0,2,0,1,0,41,5,9,0,0,10,2,0,0,7,2,0,0,19,6
4,1,17,9,7,6,0,0,153,5698,590,259,2,1,3,0,2,0,0,0,53,55,3,3,34,44,53,58,3,4,32,50,1,1,1,0,1,0,57,2,25,2,0,71,33,2,1,4,0,1,1,36,5
2,0,17,3,3,0,1,0,470,4236,1156,788,3,0,0,0,1,1,0,0,50,50,3,3,33,0,51,50,4,4,27,0,1,1,1,0,0,0,45,13,43,0,0,20,10,2,0,6,1,0,0,20,0
9,3,18,5,5,2,0,0,174,934,951,4323,0,0,1,1,0,0,1,0,44,45,5,4,32,29,48,48,4,4,29,26,0,0,0,0,3,1,71,15,54,1,0,40,13,0,0,0,0,0,0,10,4
2,2,14,6,0,0,0,0,217,2411,469,4110,1,0,0,0,0,0,0,0,42,41,4,5,35,0,44,44,4,5,34,0,0,0,1,0,0,0,33,16,58,2,1,7,4,0,0,5,2,0,0,4,0
6,1,15,5,2,1,0,0,102,4533,869,367,1,1,2,0,0,0,0,0,47,46,4,3,35,32,48,49,4,4,38,32,1,0,1,0,6,1,65,10,53,3,0,24,4,2,1,6,2,0,0,16,1
4,1,19,5,11,1,0,0,367,5630,61,587,5,2,5,2,3,1,1,0,59,53,2,3,36,20,62,58,3,3,32,20,1,0,3,0,3,0,50,12,44,1,1,62,12,2,0,1,0,1,0,63,3
1,0,13,2,1,1,0,0,99,2430,1336,5470,0,0,1,0,0,0,1,0,39,38,4,4,42,0,39,39,4,4,42,0,0,0,0,0,2,0,65,7,31,0,0,14,4,0,0,5,2,0,0,2,0
8,3,58,16,32,18,0,0,147,10075,760,3281,8,2,2,0,3,0,0,0,116,85,2,2,39,53,119,102,3,2,36,60,6,2,6,2,23,6,50,13,57,3,0,21,8,0,0,20,8,4,1,44,5
2,0,19,9,6,5,1,1,152,5833,1199,1098,1,0,0,0,1,0,1,0,54,51,3,3,30,26,56,55,3,3,30,24,2,1,1,1,1,1,54,10,40,0,0,29,13,0,0,6,3,0,0,18,3
2,0,12,4,4,2,1,0,351,4181,1124,674,3,0,0,0,1,1,0,0,52,50,3,3,32,0,53,49,4,4,30,0,1,1,2,0,0,0,48,15,45,0,0,19,7,1,0,5,2,0,0,23,0
4,2,22,3,8,0,1,0,434,5809,845,653,1,0,2,1,1,0,2,2,52,51,3,3,32,31,56,56,2,3,30,28,0,0,1,0,1,0,65,19,52,1,0,50,7,1,0,9,3,0,0,49,16
4,1,27,11,4,2,1,0,73,3769,540,1362,0,0,0,0,3,0,0,0,51,53,4,3,43,40,54,54,4,4,35,40,0,0,4,0,5,0,47,11,26,1,0,33,4,0,0,8,4,0,0,56,7
6,3,10,3,2,1,0,0,201,3611,1040,203,2,0,2,1,1,1,0,0,62,57,2,3,38,26,64,60,2,3,33,27,0,0,3,1,2,1,35,9,52,0,0,33,19,1,1,0,0,0,0,28,10
4,0,14,2,7,1,0,0,432,6143,143,674,1,0,1,1,1,0,1,0,47,50,3,4,34,36,51,52,4,4,32,35,1,0,0,0,2,0,58,8,49,1,1,63,17,1,0,9,1,1,0,38,3
6,4,28,10,36,5,0,0,87,9921,1137,3102,5,1,1,0,2,0,0,0,94,62,2,3,44,44,95,71,2,3,47,40,7,2,4,1,18,8,77,4,24,0,0,17,4,0,0,12,4,5,2,70,12
1,0,4,2,0,0,0,0,148,3245,989,4804,0,0,0,0,0,0,0,0,44,44,6,5,0,0,44,45,7,5,0,0,0,0,0,0,0,0,50,9,18,1,0,1,0,0,0,0,0,0,0,0,0
1,1,16,8,3,1,1,0,178,3167,614,1579,2,2,1,0,1,0,1,1,44,41,4,4,38,48,51,51,4,4,35,48,1,0,0,0,0,0,60,8,31,1,0,16,2,0,0,8,3,0,0,23,1
3,1,14,3,3,1,0,0,371,2174,570,4671,0,0,1,0,0,0,2,1,14,14,7,7,39,37,14,13,6,6,42,41,2,2,1,1,0,0,65,21,67,1,0,37,25,0,0,4,0,0,0,9,4
2,1,11,2,0,0,0,0,399,2750,646,4306,0,0,0,0,0,0,0,0,41,41,4,4,32,0,44,44,4,4,30,0,0,0,1,0,0,0,50,12,54,2,0,6,1,0,0,3,0,0,0,5,0
8,3,54,13,32,17,0,0,117,10128,734,3326,8,2,2,0,3,1,0,0,116,75,2,3,40,54,119,96,2,2,37,60,6,3,6,2,20,6,108,12,61,3,0,21,8,0,0,20,7,4,1,43,3
5,2,22,3,5,1,0,0,367,1248,196,3383,1,1,1,0,0,0,0,0,48,46,2,3,26,0,51,50,3,4,20,0,1,0,3,0,0,0,52,15,60,2,2,31,12,0,0,3,0,0,0,6,0
3,3,20,6,2,0,0,0,65,2212,188,1958,4,2,1,1,1,0,0,0,24,38,5,4,27,28,25,39,6,3,20,28,0,0,7,3,0,0,78,13,47,4,1,21,9,0,0,6,4,0,0,7,1
7,1,13,3,0,0,0,0,166,2976,792,754,0,0,1,0,1,0,0,0,47,45,2,3,35,44,43,57,2,3,28,36,1,0,2,1,1,0,60,11,58,2,0,33,4,1,0,4,0,0,0,26,14
3,2,16,6,2,0,0,0,237,2210,238,2337,2,2,1,1,1,0,0,0,20,30,5,5,27,0,16,31,5,5,22,0,0,0,7,4,0,0,61,12,55,3,3,24,14,0,0,8,3,0,0,8,0
7,2,18,2,3,0,0,0,370,1564,1172,4689,0,0,2,0,0,0,0,0,48,44,3,4,34,36,49,49,3,3,27,30,0,0,0,0,2,0,55,17,63,0,0,32,3,0,0,3,0,0,0,6,5
11,5,18,5,38,9,0,0,244,8412,497,1604,3,3,0,0,2,1,0,0,59,56,3,4,43,24,59,57,4,4,40,20,11,3,11,0,7,2,84,4,30,4,1,28,2,0,0,8,2,4,0,85,5
5,0,28,4,24,6,0,0,397,7188,495,418,1,1,2,0,1,1,0,0,50,52,5,4,42,42,46,51,5,4,30,32,7,2,10,2,13,4,79,8,33,5,1,37,9,1,1,10,0,1,1,59,22
7,3,21,6,6,1,0,0,236,1162,231,3712,1,1,1,0,0,0,0,0,46,43,3,3,38,0,49,48,4,4,38,0,0,0,3,0,0,0,65,10,67,2,2,31,10,0,0,3,0,0,0,2,0
6,1,44,16,20,4,0,0,160,9711,1066,3037,4,1,2,1,1,1,0,0,48,68,2,3,40,48,25,69,2,2,35,39,3,2,6,1,16,2,83,8,52,0,0,19,0,0,0,15,3,1,0,68,10
3,1,13,6,8,6,0,0,97,4412,423,1426,3,0,3,0,2,2,5,2,12,17,13,10,45,53,4,6,15,9,32,48,3,2,3,2,6,1,82,13,33,2,1,23,14,0,0,6,3,0,0,25,16
11,5,13,4,1,0,0,0,215,3811,50,218,0,0,3,2,0,0,0,0,60,57,2,3,39,45,61,58,2,3,35,44,1,0,4,0,5,0,52,5,46,1,1,33,11,2,1,4,1,0,0,32,4
3,1,17,3,3,0,1,0,398,4177,1403,1205,2,0,0,0,1,0,0,0,49,47,3,3,37,33,49,50,2,4,23,20,1,0,2,0,0,0,41,5,27,0,0,21,10,0,0,8,3,0,0,5,3
2,0,19,2,6,0,1,0,106,5786,1161,1084,0,0,0,0,1,0,1,0,48,52,4,3,31,0,54,55,3,3,31,0,2,1,1,0,1,1,58,6,40,0,0,28,10,0,0,6,2,0,0,13,0
1,1,7,2,3,0,0,0,329,8004,1026,2099,4,1,1,0,1,0,1,0,23,29,5,7,31,66,28,31,5,6,18,66,0,0,1,1,0,0,69,7,42,0,0,14,4,0,0,4,2,0,0,9,2
3,2,17,3,9,1,0,0,210,5484,731,213,0,0,3,1,2,0,2,1,39,52,5,4,33,35,54,56,5,3,31,32,1,0,3,0,1,0,86,7,49,1,0,59,13,1,1,5,0,0,0,56,19
6,3,46,8,30,10,0,0,208,10391,698,3572,5,2,0,0,4,1,0,0,19,62,5,3,39,57,11,41,4,3,37,62,6,2,5,1,19,6,98,14,45,3,0,19,5,0,0,19,3,3,0,27,4
3,1,19,3,0,0,0,0,139,2317,671,1543,5,1,1,0,0,0,0,0,49,48,3,3,38,28,49,49,3,2,40,28,0,0,6,1,0,0,62,7,29,2,0,21,0,0,0,7,2,0,0,9,1
10,4,24,6,41,10,0,0,92,8301,486,1487,3,3,0,0,2,0,1,0,60,51,5,5,41,30,60,47,4,5,36,28,9,1,12,0,7,2,61,11,36,5,1,33,4,0,0,11,2,4,0,89,10
7,3,21,6,6,1,0,0,223,1172,244,3723,1,1,1,0,0,0,0,0,46,43,3,4,38,0,49,48,4,4,38,0,0,0,3,0,0,0,50,10,67,2,2,31,8,0,0,3,0,0,0,2,0
7,3,51,14,34,8,0,0,81,9740,1015,2969,5,3,2,1,2,0,0,0,79,77,2,2,44,46,102,84,2,2,45,40,6,1,5,0,21,5,66,12,52,0,0,23,4,0,0,18,5,3,0,104,17
10,1,52,20,22,2,0,0,67,9395,924,2688,3,3,2,1,2,0,0,0,71,60,2,4,42,46,84,61,2,3,40,37,4,0,8,1,16,6,40,4,51,1,0,25,9,0,0,17,7,2,0,116,18
5,1,11,2,2,0,0,0,122,3005,830,688,2,0,1,1,1,1,0,0,16,36,6,5,37,44,12,38,3,3,31,36,0,0,3,1,1,0,62,16,45,1,0,29,5,1,0,2,0,0,0,33,14
5,0,17,3,0,0,0,0,79,2675,669,2488,2,0,1,0,1,0,0,0,27,30,4,5,30,32,31,31,5,5,28,32,0,0,5,1,1,0,48,9,38,3,0,25,6,0,0,8,3,0,0,10,1
2,0,11,2,0,0,0,0,88,2299,327,4705,0,0,1,0,0,0,0,0,43,41,8,5,0,0,43,43,8,5,0,0,0,0,0,0,1,0,43,3,32,1,1,9,1,0,0,4,2,0,0,0,0
4,1,52,29,28,21,0,0,189,10498,259,3732,5,4,1,0,3,2,0,0,99,92,2,2,33,36,102,102,2,2,26,29,6,4,6,2,14,6,72,14,62,3,2,21,14,0,0,20,11,2,1,20,7
2,1,24,13,6,4,1,1,107,6286,1614,1550,1,1,0,0,1,1,1,0,35,44,4,3,28,29,36,49,4,3,25,31,1,1,1,1,2,0,57,7,38,0,0,34,12,0,0,7,3,0,0,14,7
2,1,15,4,5,2,0,0,165,7575,1012,1665,4,0,1,0,1,0,0,0,31,33,7,6,37,54,35,35,7,6,31,32,3,1,3,0,1,0,74,14,64,0,0,22,10,0,0,8,2,1,0,31,3
1,0,8,5,1,0,0,0,64,6502,740,1090,1,0,1,1,0,0,1,0,44,51,3,3,35,35,41,55,3,4,35,30,0,0,0,0,1,1,42,8,37,1,0,29,16,0,0,8,5,0,0,30,13
8,4,18,9,5,2,0,0,79,938,365,3826,1,0,1,1,0,0,0,0,45,44,6,4,29,0,44,48,6,4,26,0,0,0,0,0,1,0,59,12,66,2,1,38,10,0,0,0,0,0,0,4,0
2,1,41,16,18,1,0,0,282,11313,329,4535,3,2,0,0,3,0,0,0,89,70,1,2,35,22,89,88,2,3,26,23,1,0,4,2,10,3,60,7,53,3,2,18,3,0,0,12,5,1,0,12,6
5,1,20,0,5,2,0,0,527,877,1607,4550,0,0,1,0,0,0,2,1,28,34,5,5,29,28,33,33,5,5,29,29,0,0,1,0,2,1,60,6,40,0,0,39,20,0,0,5,0,0,0,8,5
7,1,26,6,17,2,0,0,287,7405,1118,1520,5,0,2,1,1,0,1,0,38,33,6,6,34,39,40,35,7,7,30,32,4,1,6,0,2,0,57,12,75,0,0,42,8,0,0,13,3,1,0,59,7
3,0,11,2,1,0,0,0,433,1854,841,1865,5,2,1,0,0,0,0,0,52,50,1,2,46,56,60,60,1,1,42,56,1,0,4,0,0,0,38,8,17,2,0,10,1,0,0,7,2,0,0,3,2
2,0,12,6,1,0,0,0,87,4517,1900,2495,0,0,0,0,0,0,0,0,47,47,3,3,47,51,55,47,3,3,47,55,0,0,1,0,1,0,53,8,32,0,0,5,1,0,0,5,2,0,0,10,4
2,0,6,3,1,0,0,0,210,5316,367,1041,2,0,1,0,0,0,0,0,46,47,3,4,22,0,54,54,4,4,21,0,2,0,0,0,2,0,53,11,35,2,1,16,3,0,0,5,3,0,0,8,0
0,0,2,0,1,0,0,0,792,7242,2240,2637,0,0,0,0,0,0,0,0,45,40,1,2,36,0,45,40,1,2,40,0,0,0,0,0,0,0,32,2,4,0,0,2,0,0,0,2,0,0,0,9,0
8,1,26,9,17,4,0,0,209,7096,1298,1234,4,0,2,1,2,0,1,0,30,32,7,6,35,46,38,38,9,7,30,40,4,2,9,2,7,0,63,18,72,0,0,51,9,0,0,12,3,0,0,75,11
4,0,14,0,3,2,0,0,641,2250,110,4235,0,0,1,0,0,0,1,1,8,13,9,7,35,45,4,10,6,6,38,45,2,0,2,0,1,0,76,19,77,1,1,45,25,0,0,5,0,0,0,12,2
1,1,7,0,0,0,0,0,808,5276,2544,1973,0,0,0,0,0,0,0,0,40,45,2,3,44,47,42,46,3,4,45,45,0,0,0,0,0,0,45,10,28,0,0,3,1,0,0,2,0,0,0,9,5
2,0,18,1,5,0,1,0,395,6051,1291,1376,1,0,0,0,1,0,0,0,54,48,4,4,32,0,55,54,4,3,31,0,2,2,1,0,1,1,51,9,48,0,0,26,10,0,0,6,1,0,0,10,0
5,0,10,2,2,1,2,0,317,1982,103,2853,1,0,1,0,0,0,1,0,49,50,4,4,40,14,53,53,4,4,38,16,1,1,1,1,6,1,52,8,34,2,2,21,2,0,0,1,0,0,0,16,3
0,0,1,0,1,0,0,0,814,6020,1780,2056,0,0,1,0,0,0,0,0,35,35,6,6,40,45,35,35,6,6,36,50,0,0,1,0,0,0,42,1,1,0,0,6,0,0,0,1,0,0,0,25,5
3,1,12,3,1,0,0,0,200,2501,178,1386,0,0,0,0,0,0,0,0,45,49,3,2,38,31,54,52,2,2,30,28,1,0,2,0,0,0,39,8,40,1,1,19,4,0,0,7,3,0,0,21,4
0,0,6,2,1,1,0,0,85,6358,1129,1414,0,0,0,0,1,0,0,0,65,65,3,2,25,40,74,74,2,2,24,40,0,0,0,0,0,0,36,3,9,0,0,1,1,0,0,6,2,1,0,7,1
2,2,20,6,7,2,1,0,79,4497,581,782,0,0,2,1,3,1,0,0,39,38,5,5,40,65,47,47,5,4,32,49,0,0,6,3,0,0,76,7,28,1,0,49,11,1,0,5,0,0,0,67,14
4,2,25,13,4,1,1,0,182,3631,622,1634,0,0,0,0,1,1,0,0,57,54,3,4,34,40,57,54,4,4,30,38,1,0,3,0,6,3,61,5,22,1,0,29,3,0,0,8,4,0,0,50,18
7,2,20,5,5,1,0,0,261,1567,251,3684,1,1,0,0,0,0,0,0,45,45,4,4,26,0,47,50,4,4,20,0,0,0,3,1,0,0,52,13,68,3,1,24,4,0,0,4,1,0,0,6,0
7,3,15,8,6,2,0,0,268,777,404,3274,1,0,1,0,0,0,1,0,49,47,3,3,38,0,51,48,3,4,38,0,1,0,2,0,2,0,57,15,58,2,1,38,14,0,0,0,0,0,0,2,0
2,0,18,2,5,0,1,0,407,6001,1210,1350,0,0,0,0,1,0,0,0,54,51,5,3,33,0,55,54,4,3,32,0,2,2,1,0,1,1,54,6,44,0,0,26,10,0,0,6,2,0,0,9,0
3,0,20,6,9,1,0,0,73,5453,489,500,5,2,3,2,3,0,4,0,58,53,2,3,37,21,58,54,3,3,32,24,0,0,6,0,5,2,56,13,55,1,1,46,4,1,1,3,0,0,0,54,4
9,4,27,8,27,10,0,0,89,7724,373,923,4,0,0,0,1,0,1,0,50,45,3,5,42,49,48,46,4,4,31,26,9,5,11,6,7,4,90,13,52,4,2,32,12,1,0,10,3,1,1,52,16
4,2,18,9,0,0,1,0,132,2653,428,1633,6,0,1,0,1,0,0,0,68,52,2,3,32,28,77,57,2,2,30,28,0,0,7,2,0,0,43,8,41,4,1,24,6,0,0,5,2,0,0,6,1
3,1,17,7,4,1,0,0,181,2635,1101,3258,1,0,1,1,3,3,0,0,55,44,4,4,34,41,57,52,3,3,30,30,0,0,2,1,6,2,53,3,28,0,0,17,3,0,0,7,3,1,0,41,17
4,0,11,4,2,1,2,1,201,1658,355,2891,1,0,1,1,0,0,1,1,54,48,3,3,35,0,52,53,4,4,32,0,1,0,1,1,5,2,55,15,49,2,2,21,4,0,0,2,0,0,0,12,0
3,1,17,7,8,7,0,0,268,4499,371,1362,5,0,2,0,3,2,5,3,15,19,15,8,45,53,5,7,16,7,33,48,3,1,3,2,8,1,66,9,40,2,1,30,16,0,0,7,4,0,0,24,17
5,2,21,3,4,0,0,0,92,1581,721,4571,0,0,1,1,1,0,3,0,31,28,5,5,33,0,31,31,7,5,38,0,2,0,2,0,0,0,60,9,37,1,0,47,2,0,0,6,1,0,0,6,0
