bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
26,5,94,20,133,56,0,0,111,2838,428,715,4,0,4,2,9,0,2,0,98,100,2,2,52,63,102,102,2,2,43,58,32,16,78,12,85,14,184,5,18,7,3,337,98,2,0,7,2,8,2,290,26
32,16,46,10,261,111,2,1,236,1604,268,435,10,6,6,2,63,23,4,0,148,139,2,3,57,60,143,127,2,3,50,50,81,17,218,98,62,13,225,11,45,5,1,598,306,1,1,5,3,5,1,246,197
14,2,106,27,165,31,1,0,87,2962,56,534,8,0,2,1,17,2,6,1,149,125,2,2,51,54,115,122,3,2,42,50,22,4,158,48,31,10,126,6,26,7,3,485,129,3,0,7,2,2,1,219,23
19,6,63,27,46,18,0,0,62,5493,2113,592,5,3,1,1,3,1,2,1,102,62,2,4,58,54,102,96,2,3,50,48,5,2,17,5,13,4,147,4,11,0,0,151,60,2,0,9,4,1,0,421,85
36,6,77,9,251,45,1,0,150,2105,163,828,8,0,7,3,86,22,5,2,117,116,3,3,53,47,121,117,3,3,45,36,63,3,171,28,37,9,196,9,41,7,2,639,133,1,0,1,0,4,0,257,40
10,1,112,27,172,35,0,0,155,2690,516,1042,8,2,0,0,28,7,5,2,121,120,2,2,49,46,121,124,3,3,46,41,20,6,171,41,43,13,191,4,25,7,0,467,98,0,0,15,8,2,0,117,16
6,4,47,23,29,15,0,0,46,6132,2044,965,5,3,1,1,2,0,2,1,62,65,3,3,48,50,62,65,4,3,43,44,1,1,10,3,4,3,122,4,13,0,0,83,54,1,0,15,7,1,1,68,8
2,0,8,0,2,0,1,1,549,7513,3194,4477,0,0,1,0,0,0,0,0,31,40,5,4,41,0,32,51,5,5,37,0,0,0,0,0,2,1,122,5,11,0,0,16,0,0,0,0,0,0,0,4,0
6,2,114,27,109,20,0,0,245,3784,668,1092,4,3,0,0,11,3,1,0,91,111,2,2,52,53,106,107,3,2,44,45,13,5,98,28,22,5,130,6,17,1,0,314,66,0,0,13,3,1,1,173,64
36,15,137,22,335,91,1,1,263,1523,547,319,8,1,6,4,95,21,8,6,192,144,6,2,50,52,192,166,6,3,40,43,62,13,267,86,41,11,92,2,17,7,0,1042,298,7,3,17,4,0,0,244,110
3,2,47,16,18,6,1,0,181,9613,2888,1925,0,0,0,0,0,0,4,1,32,39,3,4,46,44,26,49,3,3,40,40,1,1,7,1,6,1,106,4,14,0,0,87,38,0,0,4,2,0,0,13,4
6,3,37,19,48,26,0,0,220,6290,336,412,3,1,4,4,3,1,2,1,46,55,8,5,51,51,60,60,5,3,45,44,1,1,44,29,5,3,95,4,10,2,2,220,118,1,1,4,0,0,0,183,106
9,2,87,35,175,55,0,0,70,2672,433,1438,10,3,2,2,38,8,6,3,125,134,2,2,54,41,129,143,2,3,46,35,26,7,160,29,46,13,147,8,26,2,1,440,154,0,0,15,3,0,0,62,11
35,13,76,13,233,63,3,0,120,1908,485,185,4,1,9,5,51,5,10,4,126,122,1,2,53,43,121,123,2,3,45,42,54,16,120,39,27,2,104,5,29,5,1,672,209,4,1,16,5,0,0,209,29
15,0,83,12,124,21,2,1,115,3343,384,322,4,2,2,1,10,2,9,3,111,96,5,4,53,54,111,111,5,3,45,48,12,3,129,9,16,2,117,1,14,7,2,395,66,3,1,2,0,2,0,168,29
22,12,92,22,120,29,1,1,21,4461,730,814,0,0,3,0,7,4,2,0,106,85,4,4,64,62,109,105,4,4,55,55,18,3,20,3,39,8,192,10,30,4,0,278,58,1,0,13,6,1,1,198,60
56,13,85,17,504,115,6,1,226,1018,239,763,10,2,9,2,185,48,8,2,142,134,3,3,53,39,142,140,3,4,44,27,175,68,329,59,87,22,104,7,45,13,5,1108,245,3,0,14,5,6,1,484,19
8,1,89,25,19,3,1,0,137,8389,1177,3192,0,0,0,0,0,0,3,0,24,28,10,8,34,27,15,34,9,6,32,24,5,2,4,0,4,1,108,7,30,0,0,134,31,0,0,16,4,0,0,63,13
2,0,10,0,4,0,1,0,856,7284,3804,1281,0,0,0,0,0,0,1,0,30,40,3,5,41,22,31,46,2,5,33,22,0,0,0,0,0,0,130,5,15,0,0,13,0,0,0,2,0,0,0,124,2
1,0,89,13,27,1,0,0,36,4754,594,1211,3,0,2,0,4,1,3,0,3,27,7,5,56,46,3,13,7,5,48,49,6,0,21,3,20,1,183,2,6,1,0,114,12,0,0,13,1,1,0,86,8
29,13,98,20,206,44,2,0,37,3207,678,627,5,4,9,4,17,6,9,1,99,70,3,3,63,56,109,104,3,3,50,40,23,3,38,7,77,22,137,6,27,3,0,427,77,2,0,22,6,0,0,304,51
2,0,66,20,7,1,0,0,242,8590,1436,3570,0,0,0,0,0,0,1,0,40,27,4,7,40,0,51,35,3,7,29,0,4,3,0,0,4,2,95,4,24,0,0,95,24,0,0,14,8,0,0,20,0
35,5,104,29,311,66,2,1,223,1303,444,354,7,1,8,5,95,18,11,4,69,128,3,2,50,54,53,140,3,3,40,43,78,11,232,48,51,7,154,6,28,7,1,971,203,5,3,16,4,0,0,246,23
9,6,81,32,17,13,0,0,193,5694,655,31,3,0,2,1,0,0,2,1,53,31,4,6,43,37,53,30,4,6,36,30,2,1,8,3,14,5,159,2,13,1,0,101,58,1,1,9,4,1,1,73,32
8,2,68,18,21,10,0,0,161,6783,1705,1118,1,0,1,1,1,1,1,1,15,14,11,9,35,45,15,15,12,9,30,41,3,3,7,5,2,0,123,4,7,0,0,81,21,0,0,6,0,0,0,39,10
32,7,105,21,332,87,2,0,133,1897,159,677,10,3,4,0,90,31,9,2,105,149,2,2,60,44,102,152,3,2,47,40,50,15,290,82,72,16,130,8,40,5,1,825,249,3,0,12,3,0,0,185,17
2,0,10,8,1,0,1,0,119,6861,2771,3651,0,0,1,1,0,0,0,0,38,40,4,5,36,0,55,49,4,4,40,0,0,0,1,0,2,0,114,3,13,0,0,29,10,0,0,0,0,0,0,8,0
46,10,93,13,385,103,4,0,53,1018,45,376,9,2,9,1,136,30,10,6,134,140,3,3,52,54,117,138,3,3,42,44,119,39,259,52,64,17,90,8,37,7,4,973,245,5,2,24,2,1,0,266,110
1,0,9,2,12,0,0,0,317,5263,2157,1295,2,2,1,0,0,0,0,0,61,56,3,4,49,50,70,61,4,4,42,45,0,0,8,2,4,1,127,6,15,0,0,36,15,0,0,4,2,0,0,176,35
27,11,67,0,261,67,0,0,566,967,101,788,2,1,3,1,80,22,11,5,154,152,3,3,47,43,172,170,4,4,36,39,83,18,233,70,210,45,212,6,13,5,4,404,100,3,0,8,0,1,0,193,42
5,2,34,6,44,7,0,0,198,7156,585,855,2,0,3,0,0,0,1,0,60,91,2,2,51,53,60,77,1,2,45,45,1,0,41,6,5,2,95,4,11,2,0,192,30,1,0,8,4,0,0,159,33
13,7,50,20,25,8,1,1,293,4188,45,634,1,0,5,2,0,0,1,0,80,70,3,3,53,57,80,70,4,4,50,50,3,3,12,6,7,2,123,5,16,1,1,113,59,1,0,12,4,0,0,110,56
47,15,98,25,318,92,3,0,69,1936,435,634,7,4,7,6,146,57,6,2,125,119,2,3,50,53,124,120,3,3,40,45,72,14,220,77,35,9,140,10,52,8,2,935,267,2,0,4,0,1,0,271,71
6,0,74,18,13,4,0,0,275,8312,1477,3305,0,0,0,0,0,0,1,0,37,29,6,8,37,0,37,34,6,6,30,0,4,2,0,0,4,4,92,2,24,0,0,101,31,0,0,16,6,0,0,23,0
4,1,29,10,5,0,0,0,289,6357,1002,3620,1,0,0,0,0,0,0,0,49,46,4,5,48,41,49,52,4,4,41,41,3,2,0,0,1,1,94,2,14,0,0,42,13,0,0,0,0,0,0,23,2
11,6,38,22,44,18,0,0,244,2577,138,244,3,1,14,14,8,2,1,0,119,91,3,3,51,51,119,110,3,3,40,41,6,1,42,5,18,9,129,5,10,1,1,122,71,1,1,16,10,0,0,238,109
4,3,122,24,24,12,0,0,108,4845,812,2056,3,1,1,0,13,7,3,3,61,59,3,5,39,30,61,61,3,5,37,30,8,2,30,18,14,9,170,4,21,1,0,123,52,0,0,15,2,1,0,80,2
1,0,13,0,3,0,0,0,522,7293,2082,2156,0,0,0,0,2,1,1,1,3,2,7,8,48,34,3,3,6,8,35,35,1,0,1,0,5,1,156,6,10,0,0,9,1,0,0,0,0,0,0,16,4
22,3,127,26,238,47,0,0,265,2294,230,781,8,3,3,0,52,11,6,2,157,149,2,2,48,51,163,150,2,3,40,50,37,6,225,38,51,14,91,6,14,8,2,671,89,3,0,18,5,1,0,163,29
21,10,109,23,152,51,1,1,162,3618,638,182,4,2,4,2,16,4,6,1,64,102,3,3,59,58,62,112,2,3,50,50,32,12,47,23,26,10,109,6,32,4,0,458,153,1,1,6,0,1,0,268,90
13,8,98,37,28,5,1,0,215,8552,577,2974,2,0,2,0,0,0,2,1,34,25,7,9,33,34,35,33,7,9,30,32,5,1,11,0,4,1,98,3,18,2,0,172,48,0,0,12,7,0,0,64,45
16,6,71,26,123,37,1,0,207,2693,40,580,4,3,6,3,12,4,3,0,75,91,3,3,53,44,104,111,3,3,43,32,25,4,53,28,47,8,138,8,28,4,2,267,101,1,0,9,5,0,0,90,41
14,2,89,18,113,10,2,0,190,2242,357,700,6,1,8,3,27,3,7,3,83,83,3,2,50,53,72,89,3,3,40,42,18,2,125,33,25,3,155,7,21,4,1,404,74,4,0,7,0,0,0,202,58
1,0,28,8,7,1,0,0,196,7943,1566,1626,0,0,0,0,0,0,1,0,2,2,10,10,56,0,3,2,12,12,44,0,0,0,4,1,2,0,137,7,9,0,0,19,5,0,0,12,0,0,0,22,0
1,0,2,0,2,0,0,0,950,7681,2469,2583,0,0,0,0,2,0,1,0,1,2,7,8,32,30,1,3,7,8,34,30,1,0,0,0,2,0,138,2,10,0,0,3,0,0,0,0,0,0,0,5,1
0,0,0,0,4,0,0,0,1268,6307,1573,1572,0,0,0,0,0,0,0,0,83,57,2,3,51,44,70,62,2,2,43,37,0,0,1,1,7,1,99,5,12,0,0,1,1,0,0,0,0,0,0,34,4
3,1,58,24,83,30,1,0,288,3922,878,532,5,1,0,0,6,1,1,0,53,56,5,5,52,50,53,53,5,5,44,40,6,2,87,31,8,1,148,2,6,2,0,210,83,1,0,0,0,1,0,227,52
31,4,72,17,186,34,0,0,212,2361,588,1075,6,1,7,4,89,12,5,2,123,113,3,3,51,59,126,116,3,3,44,53,26,5,154,26,25,7,124,6,55,4,0,537,133,0,0,5,1,2,1,159,16
4,0,8,0,6,0,0,0,892,9404,2861,1074,0,0,0,0,0,0,0,0,57,58,1,2,35,0,57,58,1,1,35,0,1,0,7,0,2,0,113,4,16,0,0,52,0,0,0,0,0,0,0,42,0
8,2,65,11,59,17,0,0,67,4413,793,657,2,1,1,1,2,1,3,1,82,67,3,3,59,63,108,107,3,3,50,50,9,0,14,4,8,2,235,10,22,1,0,165,43,1,0,0,0,1,1,266,52
29,14,106,22,214,77,3,1,50,3007,201,547,6,3,9,4,23,6,6,5,112,100,4,3,64,65,108,109,4,4,48,47,34,13,48,10,83,29,208,3,31,3,1,518,167,2,0,18,4,0,0,224,110
12,0,36,12,26,1,0,0,119,6354,3136,909,3,1,0,0,2,1,1,0,78,63,1,2,60,51,84,73,1,2,60,50,2,0,11,3,2,1,141,3,7,0,0,64,14,1,0,9,4,0,0,211,17
9,5,37,6,34,13,1,0,373,8211,498,577,2,0,0,0,1,1,0,0,0,34,3,4,44,47,0,43,3,4,35,36,2,0,17,5,4,0,130,2,14,2,1,167,61,1,0,7,3,0,0,125,86
6,0,71,23,17,2,0,0,155,8943,754,2548,1,0,2,1,0,0,2,0,26,31,5,5,34,22,35,36,7,6,32,22,2,1,5,1,3,0,97,3,18,2,0,110,35,0,0,8,4,0,0,44,2
18,6,76,18,95,22,1,1,146,2621,208,603,7,2,6,2,21,2,9,2,103,95,1,2,51,50,102,107,2,2,40,45,14,5,113,38,20,2,146,5,37,6,2,390,129,3,0,2,0,2,0,223,69
2,0,8,0,1,0,1,0,803,7198,4180,1433,0,0,0,0,0,0,1,0,46,41,8,6,42,55,46,46,7,6,34,46,0,0,0,0,0,0,89,3,8,0,0,12,0,0,0,1,0,0,0,54,14
4,1,59,35,21,11,1,1,76,7269,1409,358,1,0,3,1,1,0,2,2,45,52,5,4,47,49,60,60,3,3,42,45,3,2,9,3,5,1,99,4,12,0,0,69,35,2,2,15,7,0,0,216,86
4,1,26,4,22,2,0,0,339,3636,299,1893,3,0,0,0,3,1,1,0,5,4,4,4,46,46,5,5,4,4,46,40,2,0,19,3,37,1,305,3,4,3,1,45,1,0,0,0,0,3,1,38,10
23,8,69,22,156,57,1,1,61,2621,592,189,5,2,8,5,16,4,7,2,79,91,3,3,62,66,108,107,3,3,47,44,17,6,22,6,69,15,120,5,28,2,0,317,97,1,1,18,4,0,0,214,110
29,9,48,7,164,51,1,1,23,2163,818,631,10,4,7,0,35,8,3,0,132,132,4,3,51,56,132,124,4,3,42,50,25,8,154,59,39,11,99,2,21,1,0,428,120,2,0,10,0,1,1,380,114
3,1,66,18,115,38,0,0,108,2989,475,1824,5,3,3,2,22,6,5,4,129,133,2,2,53,55,145,129,2,3,45,40,17,5,87,25,37,7,114,5,26,1,1,278,115,0,0,10,0,0,0,42,27
6,2,32,12,39,9,0,0,23,6245,425,614,3,1,4,2,3,2,2,0,49,54,6,4,52,50,60,60,3,3,45,45,1,0,42,19,4,3,120,5,13,2,2,182,59,1,0,0,0,0,0,163,25
53,17,97,26,357,131,3,1,153,1714,243,496,8,3,8,4,163,60,6,2,121,123,3,3,49,51,135,125,3,3,40,42,102,17,235,90,46,11,247,10,44,8,5,1028,344,2,1,6,0,0,0,343,97
9,1,48,16,14,3,1,0,227,4794,709,988,1,1,4,0,0,0,1,1,57,58,3,3,53,51,60,59,3,2,48,46,3,0,8,3,4,1,120,3,8,1,0,103,14,1,0,12,4,0,0,86,43
18,5,58,16,99,36,1,0,22,2629,1119,801,4,0,18,3,6,3,4,1,111,94,3,3,61,59,110,107,3,3,45,47,7,2,18,8,34,4,133,6,22,0,0,182,70,1,0,18,7,0,0,217,71
5,1,75,24,98,39,0,0,74,3132,702,1847,4,1,2,1,19,5,6,1,136,127,3,2,53,64,140,122,4,3,44,50,17,6,79,24,32,4,223,11,36,1,0,280,151,0,0,13,2,0,0,42,19
4,0,51,18,10,5,0,0,55,9506,412,3470,2,0,3,2,0,0,1,0,13,31,5,4,30,0,13,37,5,4,26,0,1,0,4,2,1,0,99,2,7,1,1,83,27,0,0,3,0,0,0,4,0
22,8,78,16,98,14,0,0,26,3832,342,471,4,1,4,1,8,3,1,0,99,103,3,3,53,48,110,106,4,3,44,44,24,5,48,5,17,1,137,5,20,5,1,295,45,1,1,7,0,3,0,334,69
12,1,70,18,185,60,1,0,241,2356,227,1339,8,5,3,2,52,5,5,1,103,148,2,2,61,61,103,142,2,3,49,50,28,9,189,45,62,21,228,1,19,3,1,373,75,0,0,4,0,0,0,74,17
40,22,105,39,400,154,2,1,121,1410,570,261,8,2,3,0,129,48,14,4,170,156,2,2,57,51,160,156,1,2,43,40,108,27,332,129,84,11,168,6,39,6,0,1002,509,4,3,11,6,1,0,195,113
39,13,74,16,298,69,2,1,122,1754,311,197,6,0,9,6,78,23,13,6,106,121,2,2,52,52,108,123,3,3,43,46,86,33,191,56,28,5,107,7,36,5,1,889,247,5,1,16,5,0,0,340,54
4,0,19,0,7,0,0,0,737,9438,2815,938,0,0,0,0,0,0,0,0,58,58,1,2,36,34,58,58,1,1,36,24,1,0,7,0,5,0,79,2,10,0,0,59,0,1,0,4,0,0,0,45,4
22,7,100,25,136,38,1,0,118,3601,704,202,4,2,6,2,16,3,4,2,78,94,2,3,59,58,90,114,2,3,50,50,25,9,55,16,19,6,154,5,22,3,0,409,121,2,1,4,0,1,0,250,151
6,0,4,0,13,0,0,0,875,7135,3584,876,0,0,0,0,0,0,2,0,59,39,1,4,47,45,59,57,1,2,40,38,0,0,1,0,1,0,130,2,16,0,0,36,1,1,0,1,0,0,0,70,14
0,0,0,0,5,2,0,0,1324,7213,2733,1644,1,0,0,0,0,0,0,0,30,32,5,8,52,51,30,34,5,5,44,42,0,0,0,0,2,0,120,2,4,0,0,1,0,0,0,0,0,0,0,135,94
20,2,83,14,139,20,0,0,67,2480,380,1006,4,0,4,0,24,2,2,0,69,90,3,2,55,61,102,102,3,2,45,48,30,2,104,12,104,52,136,3,10,7,2,309,44,0,0,4,0,9,1,269,31
28,3,77,5,147,4,1,0,39,2421,594,697,3,1,4,0,68,8,6,1,4,42,5,4,49,77,4,4,5,4,40,74,33,2,110,14,16,0,159,6,18,2,0,509,52,3,0,9,0,0,0,230,12
0,0,1,1,2,0,0,0,482,7020,3101,369,0,0,0,0,0,0,1,0,59,58,2,2,46,39,59,59,2,2,40,40,0,0,0,0,1,0,82,5,9,0,0,15,2,1,1,0,0,0,0,35,9
1,0,61,9,16,5,1,1,252,6247,1049,1360,4,0,0,0,3,0,2,1,12,18,5,5,47,44,12,14,5,6,35,30,2,0,15,6,7,2,180,2,14,0,0,87,21,0,0,7,0,0,0,35,14
10,6,38,22,40,20,0,0,204,2620,99,194,2,1,14,14,7,2,1,0,119,111,3,2,51,51,119,117,3,2,40,40,6,1,42,5,18,9,107,6,10,1,1,121,73,1,1,16,11,0,0,237,105
37,13,53,11,328,119,4,1,195,1306,201,495,10,4,8,3,81,29,4,2,121,140,3,3,57,59,118,137,4,3,50,50,110,25,227,90,82,23,208,5,58,6,3,718,333,1,1,11,4,6,3,260,191
17,3,89,15,112,20,2,1,295,2325,162,506,6,2,10,3,21,7,7,4,57,84,3,2,51,52,52,102,4,2,40,42,15,5,123,37,26,1,85,9,30,4,2,386,124,4,0,6,0,0,0,211,52
0,0,6,0,2,0,0,0,757,5631,2672,1639,2,1,0,0,0,0,0,0,1,35,6,5,49,47,1,58,6,5,45,41,0,0,2,1,1,1,143,2,7,0,0,18,3,0,0,2,0,0,0,111,64
22,6,93,28,308,76,2,0,253,2037,144,815,10,4,1,0,75,21,6,1,87,139,2,2,50,44,102,148,3,3,43,40,45,14,266,76,66,16,153,6,29,5,1,735,189,3,0,12,4,0,0,164,17
1,1,15,0,3,0,0,0,514,7309,2102,2115,0,0,0,0,2,1,1,1,3,3,7,7,47,34,3,3,6,7,34,35,1,0,1,0,5,1,141,6,11,0,0,11,2,0,0,0,0,0,0,17,4
2,2,16,4,6,0,1,1,268,6882,2453,4182,0,0,2,0,0,0,0,0,26,36,5,4,37,0,12,51,4,3,31,0,1,0,3,0,4,2,101,6,11,0,0,36,10,0,0,0,0,0,0,13,0
19,6,80,23,85,12,1,0,142,4736,628,1083,0,0,3,1,4,3,1,0,71,73,4,4,64,62,94,88,5,5,56,58,13,1,22,2,21,4,137,9,23,2,0,180,26,0,0,12,4,1,1,181,42
2,1,41,11,9,4,0,0,248,4732,1454,1565,2,0,0,0,0,0,1,0,53,50,2,3,52,46,56,56,3,3,45,45,0,0,6,0,8,1,111,7,11,0,0,59,33,0,0,8,2,0,0,129,10
19,8,83,30,100,20,1,0,34,4614,765,962,0,0,3,0,6,4,2,0,69,86,4,4,64,63,86,105,5,5,55,60,15,1,21,3,30,7,166,13,24,4,0,219,40,1,0,13,8,1,1,186,61
32,6,81,7,160,9,1,0,57,2370,583,719,6,2,4,0,77,11,7,1,18,57,5,3,49,69,4,5,4,3,40,48,35,3,134,20,20,0,132,7,22,2,0,570,80,4,0,9,0,0,0,233,14
0,0,0,0,3,0,0,0,1272,6421,1575,1724,0,0,0,0,0,0,0,0,73,58,2,3,50,47,64,64,2,2,42,45,0,0,1,1,6,0,106,6,14,0,0,1,0,0,0,0,0,0,0,35,11
9,1,114,24,178,28,0,0,116,2713,525,1106,8,2,2,0,27,5,5,2,125,124,2,2,50,43,133,128,3,3,46,37,20,6,176,33,46,11,138,5,23,6,0,488,102,0,0,15,8,2,0,116,15
16,0,73,12,37,2,2,0,109,5013,906,524,1,0,3,1,1,0,1,0,54,56,4,3,57,55,54,57,4,3,46,41,7,2,4,0,2,0,114,3,10,1,0,141,31,1,0,11,0,0,0,273,32
0,0,8,0,0,0,0,0,746,10484,3827,2066,0,0,0,0,0,0,0,0,92,45,3,5,52,59,92,39,3,3,50,58,0,0,4,0,2,0,95,3,6,0,0,7,0,0,0,0,0,0,0,69,28
35,15,55,17,309,101,2,0,151,1739,584,75,7,5,5,3,87,25,4,1,97,120,3,3,56,55,111,119,3,3,50,50,92,32,227,91,59,10,194,13,50,8,0,752,266,1,1,5,0,5,0,283,148
12,1,53,14,59,3,0,0,133,4075,1299,706,2,0,3,1,4,0,2,0,46,19,4,4,60,63,18,10,5,4,50,60,8,0,13,1,5,2,258,3,9,0,0,145,10,2,0,0,0,1,0,214,103
14,4,64,31,62,14,1,0,138,4852,582,1206,0,0,2,0,4,3,1,0,75,77,4,4,65,67,88,95,6,5,60,62,7,0,12,2,18,7,329,5,22,1,0,135,23,0,0,11,4,1,0,114,40
2,0,32,7,7,0,0,0,201,6645,1349,3937,0,0,0,0,0,0,0,0,46,39,5,6,42,39,52,51,4,6,35,37,2,0,0,0,2,0,98,6,12,0,0,32,9,0,0,0,0,0,0,32,4
11,5,41,9,33,7,2,0,205,3524,187,327,4,1,3,1,8,5,9,4,27,56,8,5,52,53,5,62,6,4,47,42,4,1,32,11,5,1,190,5,16,3,1,131,53,1,1,2,0,1,1,114,70
9,1,38,11,39,9,1,0,396,8899,907,934,0,0,0,0,0,0,0,0,46,48,1,1,46,46,46,48,1,1,37,42,3,1,11,3,2,1,103,1,2,1,0,169,37,1,0,6,0,0,0,151,45
22,13,96,27,127,40,1,1,25,4366,640,716,1,0,4,0,7,4,4,0,109,85,3,4,64,60,109,105,4,4,55,50,19,4,22,8,48,12,161,8,29,3,0,301,96,1,0,14,7,1,1,206,65
3,1,46,18,16,9,1,0,88,9340,2802,1566,1,0,0,0,0,0,4,1,51,45,4,4,46,56,50,51,5,4,40,60,1,1,2,1,9,4,87,3,10,0,0,88,47,0,0,4,2,0,0,13,4
11,1,26,4,25,4,0,0,452,6968,3592,892,0,0,0,0,2,0,2,0,72,54,3,5,59,38,72,61,4,4,56,32,2,0,7,1,4,1,193,3,18,0,0,74,7,1,0,7,1,0,0,199,15
11,5,33,20,37,22,0,0,16,2917,203,198,2,0,14,8,4,2,1,0,116,107,2,3,51,54,116,109,2,3,40,42,4,1,16,5,11,10,143,3,13,1,1,112,77,1,1,17,12,0,0,247,110
8,6,79,34,16,8,0,0,314,5721,645,385,3,1,2,1,0,0,3,1,0,46,1,5,44,45,0,53,1,6,39,40,2,0,6,2,11,5,115,1,8,1,0,101,56,1,1,7,4,1,0,70,51
16,7,75,28,130,41,1,0,232,2693,98,646,4,3,5,3,13,5,3,0,72,89,3,3,51,45,80,111,3,3,40,32,26,3,59,27,48,11,228,5,30,4,3,282,106,1,0,9,6,0,0,91,42
5,1,121,39,139,37,0,0,218,3119,360,1134,8,1,1,0,20,6,4,1,120,113,3,2,48,40,111,110,3,3,44,36,18,5,139,38,34,7,109,6,29,3,1,402,122,0,0,18,8,1,1,133,24
3,1,41,13,6,2,0,0,74,6148,298,2685,1,0,0,0,0,0,0,0,55,53,4,3,47,36,55,55,4,4,45,36,3,0,5,0,3,0,89,2,9,1,1,38,9,0,0,8,4,0,0,47,1
5,0,35,16,7,2,0,0,133,6499,1327,896,0,0,1,0,2,0,0,0,26,20,5,4,53,60,27,24,8,4,44,47,7,1,6,3,4,0,103,3,11,0,0,54,13,2,0,2,0,0,0,43,22
4,0,129,29,124,34,1,0,251,3438,269,705,5,1,0,0,11,3,1,1,137,108,1,2,51,49,137,115,1,2,44,44,13,3,126,42,25,7,143,2,15,4,1,368,86,1,0,16,0,2,1,165,75
5,1,121,34,152,33,0,0,174,3032,428,1203,6,1,1,0,22,6,4,1,122,112,2,2,48,40,113,111,2,3,44,40,17,5,139,27,38,8,124,7,24,3,1,413,118,0,0,18,8,1,0,123,26
37,16,104,33,354,108,1,1,77,1153,538,316,8,1,6,4,105,32,14,5,118,141,2,2,47,52,118,149,3,3,40,40,108,16,268,96,58,7,215,7,34,6,0,1010,417,6,3,16,3,0,0,171,108
19,4,87,10,272,59,1,0,187,2155,248,1048,10,4,3,1,72,15,5,1,179,128,2,2,63,56,187,129,2,3,48,60,43,7,226,71,67,19,145,5,26,4,2,548,127,0,0,9,0,0,0,102,13
6,1,35,14,12,8,0,0,76,4913,979,2681,4,1,0,0,0,0,2,1,68,55,3,3,52,46,63,63,3,3,49,40,4,3,11,4,32,6,117,4,20,1,0,81,44,0,0,12,8,0,0,60,15
6,1,51,16,22,7,1,1,182,8839,2231,923,1,1,0,0,0,0,3,1,58,52,3,4,39,54,58,52,3,4,36,57,2,0,7,1,13,1,78,2,3,0,0,113,23,1,0,12,0,0,0,50,4
10,6,54,20,31,9,0,0,300,5253,1830,532,3,2,1,1,3,1,2,0,3,59,10,4,56,49,3,102,10,3,48,45,3,2,13,2,12,4,158,2,10,0,0,103,45,2,0,9,2,1,1,275,87
4,3,53,32,20,10,1,0,21,7701,763,207,0,0,3,1,1,0,2,0,63,58,3,5,47,46,63,59,3,4,44,40,3,1,6,3,4,1,96,2,8,1,0,45,21,2,1,15,8,0,0,196,149
16,2,91,23,73,25,2,1,136,2503,951,253,5,1,4,1,9,4,5,1,113,89,2,3,53,59,117,105,2,3,45,49,7,0,51,7,10,2,109,7,19,1,0,194,55,1,1,16,4,0,0,153,52
5,3,37,9,49,35,0,0,232,6651,416,365,2,1,4,2,2,0,1,1,88,76,3,3,50,51,89,87,3,2,44,44,1,1,40,17,7,1,107,4,8,2,1,220,143,1,1,10,2,0,0,178,110
11,2,48,14,24,4,1,1,19,4406,283,743,1,0,5,1,0,0,1,0,65,68,2,3,51,53,65,64,2,3,46,50,3,1,11,6,3,2,147,2,13,1,1,122,26,1,0,11,3,0,0,101,45
16,10,92,40,140,68,2,0,225,2592,348,252,7,3,6,2,19,9,7,2,130,129,2,2,50,49,129,141,2,2,40,39,20,10,158,67,33,11,140,5,42,9,3,487,248,4,2,6,3,2,1,221,98
9,3,65,16,63,23,0,0,13,4313,791,553,2,1,1,1,3,1,3,1,77,70,3,3,59,59,110,107,3,3,50,50,11,1,15,4,9,3,132,9,21,1,0,174,71,1,0,0,0,1,1,258,118
14,2,60,25,61,10,1,0,85,4887,510,1235,0,0,2,0,4,3,0,0,91,77,5,4,65,65,88,88,6,5,60,60,7,0,12,2,17,6,214,5,19,1,0,126,20,0,0,11,4,1,0,117,27
33,19,109,33,337,125,1,1,62,1466,548,157,7,3,6,3,99,37,10,5,182,160,3,2,50,51,182,159,2,2,40,42,69,23,293,106,56,10,112,4,24,6,0,982,442,5,3,16,6,0,0,244,115
0,0,14,7,3,2,0,0,174,5332,2610,1556,0,0,0,0,0,0,1,0,2,26,13,12,51,68,2,2,14,12,45,59,0,0,3,0,1,0,134,3,9,0,0,13,4,0,0,0,0,1,0,63,5
0,0,2,0,0,0,0,0,828,6395,2981,2754,0,0,0,0,0,0,1,0,2,9,1,7,63,41,2,7,1,5,50,45,0,0,0,0,0,0,109,2,11,0,0,6,0,0,0,0,0,0,0,42,4
